ANO;ID_HOGAR;ISLA;COMARCA;peso_h;HC001A;HUH001A;HUH002A;HUH002B;HUH002C;HUH002D;HUH002E;HUH002F;HUH002G;HVC001A;HVC006A;HVC006B;HVC006C;HVC006D;HVC006E;HVC006F;HVC006G;HVC006H;HVC006I;HVT001A;HVT002A;HVT002C;HVT003B;HVT005A;HVT006A;HVT006B;HVE003AA;HVE003BA;HVE003DA;HVE003EA;HVE003GA;HVE003HA;HVE003W;HVE003X;HVE003S;HVE003JA;HVE003KA;HVE003NA;HVE003T;HVE003U;HVE003LA;HVE003MA;HVE003RA;HVE001LB;HVE001MB;HVE001RB;HVE002A;HES001A;HES001N;HES001O;HES001Q;HES001P;HEM001A;HEM001B;HEM001C;HEM001D;HEM001E;HEM002A;HEM002B;HEM002C;HEM002D;HEM002E;HEM003A;HEM003C;HEM003B;HEE001A;HEE001B;HEE001C;HEE001D;HEE001E;HEE001M;HEE001F;HEE001G;HEE001H;HEE001I;HEE001J;HEE001K;HEE001L;HSC001A;HSC002A;HSC003A;HSS001A;HSS002A;HSS003A;HSS006A;HSS006B;HSS006C;HSS006D;HSS004M;HSS004N;HSS004O;HSS004P;HSS004A;HSS004Q;HSS004R;HSS004B;HSS004S;HSS004T;HSS004C;HSS004E;HSS004F;HSS004G;HSS004H;HSS004I;HSS005A;HSS005B;HSS005C;HSS005E;HSI001AA;HSI001AB;HSI001BA;HSI001BB;HSI001CA;HSI001CB;HSI001DA;HSI001DB;HSI001EA;HSI001EB;HSI001FA;HSI001FB;HSI002A;HSI002C;HSI003A;HSI003C;DVC005A;DVC005B;DVC005C;DVC005D;DVC008A;DCH001L;DCH001M;DCH002A;DCH002B;DCH002J;DCH002H;DCH002X;DCH002G;DCH003A;DCH004A;DCH005A;DCH006A;DCH007A;DCH007B;DCH008A;DCH009A;DCH001K;RO16MAS;RPA16MAS;RPE16MAS;SEXO;REDAD;PD003B;DFC001B;DEA005A;FAMILIA_2V;THOGAR_2V;PIT001A;PBSI;PTCI;PGI;HIPP;HIP;HBSH;HIS;HG;HI;HID;PIE;HIDM;LP;DLP;LPI;FI;PIP;PERCIR;RPERCIR
2018;2062;30;32;38.892790682;3;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;1;1;1;1;1;1;1;3;-1;-1;-1;1;6;-1;1;6;6;6;6;6;1;6;1;6;6;6;6;6;1;6;6;2;-1;-1;6;1;3;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;0;0;0;5;0;4;8;10;0;8;0;0;0;6;6;-1;1;1300;1;6;6;6;6;-1;-1;1;6;1;6;6;6;6;6;6;6;1;1;1;6;1;1;1;1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;1;1;1;7;0;0;2;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;6;48;5;2;6;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;1;-1;0;0
2018;2063;30;32;163.6889083;3;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;1;705;-1;1;6;-1;1;6;1;6;6;6;1;1;1;6;1;1;6;6;1;1;1;3;4;2;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;10;7;8;10;10;8;9;8;9;8;0;7;2;1;6;-1;3;2000;3;6;6;1;6;6;6;6;-1;6;6;6;6;6;6;6;6;1;6;6;6;3;4;4;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;3;0;0;0;0;1;2;0;0;0;0;0;2;1;0;66.67;0;0;6;53;2;2;4;3;7;2000;0;0;37.5;0;2000;0;0;37.5;2000;1962.5;981.25;654.17;1;1;1;1;100;2;66.67
2018;2064;30;32;139.51232118;2;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;1;450;-1;1;6;-1;1;1;6;6;1;1;1;6;1;6;1;1;1;6;1;1;1;2;3;4;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;0;3;5;7;7;4;7;1;2;2;0;2;0;1;1;2;4;1000;4;1;1;1;1;6;6;6;-1;6;6;6;6;6;6;6;6;6;6;6;6;3;3;2;4;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;1;1;0;50;0;0;1;49;2;4;1;2;3;1400;0;0;-125;0;1400;0;0;-125;1400;1525;1016.67;762.5;1;1;1;1;100;1;50
2018;2065;30;32;104.11353569;3;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;1;6;6;6;1;6;6;1;1;700;-1;1;6;-1;1;6;6;6;6;6;1;1;1;6;1;1;6;6;1;1;1;3;2;2;6;1;1;1;1;1;4;4;3;4;4;-1;-1;-1;-1;-1;1;1;1;5;0;0;9;8;8;9;5;0;0;0;5;0;6;6;-1;3;3000;3;6;6;6;6;6;6;1;-1;1;6;6;6;6;6;6;6;1;1;1;6;2;1;1;3;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;1;1;6;2;0;0;3;0;0;0;0;1;1;1;0;0;1;0;2;1;0;33.33;33.33;0;6;51;2;2;2;3;5;1300;430;0;0;0;1300;0;430;0;1730;1730;865;576.67;1;1;1;1;75.14;2;66.67
2018;2066;30;32;223.41494787;3;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;6;6;6;6;1;1;300;-1;1;6;-1;1;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;4;2;6;3;3;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;8;1;1;4;4;2;4;5;4;1;0;0;0;1;6;-1;3;3000;4;6;1;1;1;6;-1;6;-1;6;6;6;6;6;6;6;6;6;6;6;6;3;2;1;3;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;3;0;0;0;0;3;2;1;0;0;0;0;3;0;0;66.67;33.33;0;1;52;2;4;1;2;3;4394.89;300;0;91.67;0;4394.89;0;300;91.67;4694.89;4603.23;2301.61;1534.41;1;1;1;1;93.61;3;100
2018;2067;30;32;90.071043164;2;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;6;-1;-1;1;6;-1;1;6;6;6;6;6;1;1;1;6;6;6;6;6;1;6;1;2;-1;1;6;2;2;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;7;5;7;7;5;8;8;8;8;8;0;10;0;6;6;-1;3;1200;3;6;1;1;1;-1;-1;6;-1;6;-1;6;6;6;-1;6;6;6;6;6;6;2;2;1;-1;6;-1;6;-1;1;0.3;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;2;0;2;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;50;1;79;2;2;3;2;4;0;600;0;-3.33;0.3;0.3;0;600;-3.33;600.3;603.63;402.42;301.82;2;2;0;2;0.05;1;50
2018;2068;30;32;39.879175131;2;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;1;1;1;1;1;1;1;2;-1;-1;380;1;6;-1;1;6;6;6;6;6;1;6;6;6;6;6;6;6;1;6;1;2;-1;1;6;1;1;2;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;8;8;5;8;9;8;7;9;9;7;5;8;5;6;6;-1;3;1500;2;6;6;6;6;1;6;1;-1;1;6;6;6;6;6;6;6;1;1;1;6;2;1;1;1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;1;1;1;7;0;0;2;0;0;0;0;0;1;1;0;0;0;0;2;0;0;50;50;0;6;54;1;2;2;4;9;600;0;0;0;0;600;0;0;0;600;600;400;300;2;2;0;1;100;1;50
2018;2069;30;32;208.10211706;2;1;-1;-1;-1;-1;-1;-1;-1;3;6;6;6;6;6;1;6;1;6;1;1;400;-1;1;6;-1;1;1;6;1;6;6;1;1;6;6;1;1;6;6;1;1;1;2;2;2;6;2;2;3;1;1;2;2;2;2;2;-1;-1;-1;-1;-1;1;1;1;2;0;5;8;9;7;6;8;8;5;4;6;0;1;1;1;1;3000;3;6;6;6;6;6;1;6;6;1;6;6;6;6;-1;6;6;1;1;1;6;2;1;1;3;1;5000;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;1;1;2;0;0;2;0;0;0;0;2;2;0;0;0;0;0;2;0;0;100;0;0;6;43;2;4;1;2;3;4700;0;0;833.33;5000;9700;0;0;833.33;9700;8866.67;5911.11;4433.33;1;1;1;1;100;2;100
2018;2070;30;32;234.65065717;1;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;1;1;6;1;1;6;-1;-1;1;6;-1;1;6;1;6;6;1;1;1;1;6;6;1;6;6;1;1;1;1;1;3;6;1;2;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;-1;3;2;6;5;6;6;7;6;4;4;3;3;1;6;-1;3;1500;4;6;6;6;1;-1;6;6;-1;1;-1;6;6;6;6;6;6;1;6;6;6;2;2;1;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;500;6;6;1;1;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;1;50;1;3;1;1;1;1400;0;0;-11.67;0;1400;0;0;488.33;1400;911.67;911.67;911.67;1;1;1;1;100;1;100
2018;2071;30;32;135.30222044;1;1;-1;-1;-1;-1;-1;-1;-1;2;1;6;6;6;6;6;6;6;6;1;6;-1;-1;1;6;-1;1;6;6;6;1;6;1;6;1;6;6;6;6;6;1;6;1;1;-1;1;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;-1;5;3;7;-1;8;8;9;-1;5;7;9;0;6;6;-1;3;1500;2;6;1;1;1;-1;6;6;-1;6;-1;6;6;6;-1;6;6;6;6;1;6;3;2;1;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;6;6;6;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;100;1;68;3;4;3;1;2;0;780;0;0;0;0;0;780;0;780;780;780;780;1;1;1;2;0;1;100
2018;2072;30;32;234.65065717;1;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;3;-1;-1;-1;1;6;-1;1;6;6;6;1;6;1;6;1;6;6;1;1;1;1;1;1;1;1;1;6;1;1;1;2;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;-1;-1;0;9;0;3;8;5;7;7;0;3;0;1;1;1;1;2500;4;6;1;1;6;-1;6;6;-1;6;6;6;6;6;-1;6;6;6;6;1;6;4;1;1;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;100;0;0;1;51;1;4;1;1;1;100;0;0;-4.17;0;100;0;0;-4.17;100;104.17;104.17;104.17;2;3;0;1;100;1;100
2018;2073;30;32;25.322040387;5;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;1;6;1;6;6;1;1;1;6;1;1;6;6;1;1;1;5;2;4;6;1;2;1;1;1;1;2;4;4;1;4;-1;-1;-1;4;1;1;1;6;5;4;3;7;3;8;8;7;5;5;5;0;2;6;-1;4;1200;4;1;1;1;6;6;6;6;-1;6;-1;6;6;6;1;6;6;6;6;6;6;4;4;-9;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;5;0;0;0;0;3;3;0;0;0;2;0;3;2;0;60;0;0;1;57;2;4;1;3;6;5400;0;0;0;0;5400;0;0;0;5400;5400;1800;1080;1;1;1;1;100;3;60
2018;2074;10;10;211.19222885;3;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;1;6;6;6;1;6;-1;-1;1;6;-1;1;1;6;1;6;6;1;6;1;6;6;1;6;6;1;1;1;3;2;3;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;3;1;1;4;7;8;4;-1;4;7;7;7;5;5;5;4;6;1;1;2;1800;4;6;1;1;6;-1;6;1;-1;1;6;6;6;1;6;6;6;1;1;6;6;1;1;2;4;1;500;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;500;6;6;1;6;1;0;0;3;0;0;0;0;0;1;0;0;0;2;0;1;2;0;33.33;0;0;6;49;5;4;1;4;8;1300;0;0;50;500;1800;0;0;550;1800;1250;625;416.67;1;1;1;1;100;1;33.33
2018;2075;10;10;197.96545585;2;1;-1;-1;-1;-1;-1;-1;-1;3;6;6;6;6;6;6;6;6;6;2;-1;-1;400;2;6;-1;1;6;6;6;1;1;1;1;1;1;1;1;6;6;1;1;1;2;1;1;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;0;7;9;9;9;9;9;9;9;0;7;8;6;1;6;-1;4;3000;4;1;1;1;1;6;-1;6;-1;6;6;6;6;6;6;6;6;1;1;6;6;3;2;2;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2;0;0;100;0;0;1;44;2;3;1;2;3;2400;100;0;-91.67;0;2400;0;100;-91.67;2500;2591.67;1727.78;1295.83;1;1;1;1;96;2;100
2018;2076;10;10;456.42220871;6;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;1;388;-1;2;6;-1;1;1;1;1;6;6;1;1;1;1;1;1;6;1;1;1;1;4;3;3;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;0;7;3;0;8;8;8;8;8;8;8;7;5;2;6;-1;3;3000;4;1;1;1;1;6;-1;6;-1;6;6;6;6;1;6;6;6;1;6;6;6;2;3;1;4;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;4;2;3;0;1;0;2;0;0;1;1;2;2;2;1;50;0;25;1;36;1;2;1;3;6;2100;750;0;14.17;0;2100;0;750;14.17;2850;2835.83;914.78;472.64;1;1;1;1;73.68;3;50
2018;2077;10;10;576.80888578;7;1;-1;-1;-1;-1;-1;-1;-1;1;1;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;1;6;6;6;6;1;1;1;1;6;1;6;1;1;6;1;6;-1;4;6;1;1;1;1;1;4;4;4;1;4;-1;-1;-1;4;-1;2;1;1;2;6;6;6;2;8;9;6;7;4;5;7;9;6;6;-1;3;2000;4;1;1;1;1;-1;-1;6;-1;6;6;6;6;6;6;6;6;6;6;6;6;3;3;3;3;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;6;6;6;1;0;1;6;1;1;0;1;0;5;0;1;0;0;0;5;1;1;83.33;0;16.67;6;57;2;2;1;5;10;5100;0;0;0;0;5100;0;0;0;5100;5100;1342.11;728.57;1;1;1;1;100;5;71.43
2018;2078;10;10;173.00977718;3;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;1;600;-1;2;6;-1;1;1;6;6;6;6;1;1;1;1;1;1;6;1;1;1;1;3;2;2;6;1;1;1;1;1;1;1;1;1;1;4;4;4;4;4;1;1;1;0;7;8;5;6;3;7;-9;-9;-9;6;7;7;1;1;3;5;3500;4;1;1;1;1;6;6;6;-1;6;6;6;6;6;-1;6;6;6;6;6;6;3;4;4;3;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;3;0;1;0;0;1;2;0;0;0;0;1;2;0;0;100;0;0;6;40;6;4;1;3;5;2950;0;0;-50;0;2950;0;0;-50;2950;3000;1500;1000;1;1;1;1;100;2;66.67
2018;2079;10;10;314.32980784;3;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;6;6;6;6;1;6;-1;-1;3;6;-1;1;6;6;6;6;6;1;1;1;6;6;6;6;1;1;6;1;3;-1;1;6;1;1;1;1;1;3;2;3;3;4;-1;-1;-1;-1;-1;1;1;1;0;7;0;7;-1;7;9;6;8;7;4;6;7;1;6;-1;3;2000;4;1;1;1;1;-1;-1;6;6;6;-1;-9;6;6;6;6;6;6;6;-9;6;3;4;4;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;1;0;3;0;0;0;0;0;0;1;0;1;0;0;1;2;1;0;33.33;33.33;6;69;4;2;3;4;9;0;400;0;66.67;0;0;0;400;66.67;400;333.33;166.67;111.11;2;3;0;2;0;1;33.33
2018;2080;10;10;225.7725075;3;1;-1;-1;-1;-1;-1;-1;-1;3;1;6;6;6;6;6;6;6;6;2;-1;-1;550;1;6;-1;1;1;6;1;6;6;1;1;1;6;1;1;6;1;1;1;1;2;1;2;6;1;1;1;1;1;2;2;2;2;1;-1;-1;-1;-1;3;1;1;1;0;6;8;9;9;1;9;7;8;5;6;5;6;1;1;2;2;2000;4;1;1;1;6;6;6;6;6;6;1;6;6;6;-1;6;6;1;6;1;6;3;2;1;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;1;6;6;6;1;0;1;2;1;1;0;0;0;2;0;0;0;0;1;2;0;0;100;0;0;6;26;1;2;1;3;5;1900;0;0;-29.17;0;1900;0;0;-29.17;1900;1929.17;1071.76;643.06;1;1;1;1;100;2;66.67
2018;2081;10;10;32.372868217;2;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;1;1;1;6;6;1;1;1;1;1;1;1;6;1;1;1;2;5;1;6;2;1;1;1;1;3;3;3;3;3;-1;-1;-1;-1;-1;2;1;1;9;9;9;5;5;6;8;6;5;5;5;6;6;1;6;-1;4;2000;4;1;1;1;1;-1;-1;6;-1;6;6;6;6;6;-1;6;6;6;6;6;6;3;-1;-1;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;0;0;0;0;1;0;0;2;0;0;0;0;2;2;0;0;100;1;62;2;4;3;2;3;0;1400;0;125;0;0;0;1400;125;1400;1275;850;637.5;1;1;1;2;0;1;50
2018;2082;10;10;232.17842471;3;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;1;6;6;6;1;1;550;-1;2;6;-1;1;1;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;2;6;1;1;1;1;1;4;4;4;4;2;-1;-1;-1;-1;-1;1;1;1;5;8;9;9;9;9;9;10;10;5;6;9;8;2;6;-1;4;3000;4;1;1;1;6;6;-1;6;-1;6;6;6;6;6;-1;6;6;1;6;6;6;3;4;4;4;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;1;6;1;0;0;2;1;1;0;0;1;1;0;0;0;0;1;1;0;0;50;0;0;6;43;6;4;1;3;5;2000;0;0;-57.08;0;2000;0;0;-57.08;2000;2057.08;1142.82;685.69;1;1;1;1;100;1;33.33
2018;2083;10;10;128.11408723;3;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;6;6;6;6;1;6;-1;-1;1;6;-1;1;6;6;6;6;6;1;6;6;6;1;1;6;6;1;6;6;1;-1;-1;6;1;1;1;1;1;1;1;1;1;4;4;4;4;4;-1;1;1;1;8;8;0;4;0;0;9;6;6;6;6;7;0;6;6;-1;2;200;4;6;1;1;6;-1;-1;6;-1;1;6;6;6;6;6;6;6;1;1;6;6;3;2;1;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;3;0;0;2;0;0;0;0;0;0;1;0;0;3;0;0;0;0;1;63;2;2;5;2;3;0;1800;0;58.33;0;0;0;1800;58.33;1800;1741.67;870.83;580.56;1;1;1;2;0;1;33.33
2018;2084;10;10;121.76896667;3;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;6;-1;-1;3;6;-1;1;1;6;6;6;6;1;1;1;6;6;1;6;6;1;6;1;2;-1;1;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;3;1;1;4;6;8;6;7;8;7;7;7;5;6;4;4;6;6;-1;4;900;4;1;1;1;1;-1;-1;6;-1;6;6;6;-9;6;6;6;6;1;1;6;6;2;2;2;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;1;0;2;1;1;0;0;0;1;0;1;0;0;1;1;1;1;50;0;50;6;66;3;3;3;5;8;1100;1900;0;58.33;0;1100;0;1900;58.33;3000;2941.67;1634.26;980.56;1;1;1;2;36.67;2;66.67
2018;2085;10;10;245.72804041;2;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;1;6;6;6;6;1;1;1;6;1;1;6;6;1;1;1;1;1;1;6;2;2;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;1;1;1;1;4;3;7;2;8;8;7;6;6;2;3;5;6;6;-1;3;1500;3;6;1;1;6;-1;-1;6;-1;1;6;6;6;6;-1;6;6;1;1;6;6;3;2;3;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;2;0;0;0;0;1;0;1;1;0;0;0;1;1;1;0;50;50;6;60;3;4;3;4;9;0;200;100;0;0;0;0;300;0;300;300;200;150;2;3;0;2;0;1;50
2018;2086;10;10;56.12320299;3;3;6;6;6;6;1;-1;6;1;6;6;6;6;1;6;6;6;6;1;6;-1;-1;3;6;-1;1;1;6;6;1;6;1;1;1;6;1;1;1;6;1;1;1;3;1;1;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;3;1;3;1;8;1;5;0;0;0;8;8;-9;5;8;7;1;6;-1;4;1500;4;1;1;1;1;-1;-1;6;-1;6;6;6;6;6;6;6;6;6;6;6;6;3;3;3;5;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;1;6;6;1;0;0;3;0;0;2;0;1;2;0;0;0;0;0;2;1;0;66.67;0;0;6;62;5;2;5;2;3;2738.37;1000;0;-22.92;0;2738.37;0;1000;-22.92;3738.37;3761.28;1880.64;1253.76;1;1;1;1;73.25;3;100
2018;2087;10;10;262.16986049;4;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;6;1;1;1;1;1;6;1;6;1;1;1;6;1;1;1;4;2;3;6;2;1;1;1;1;4;4;4;4;2;-1;-1;-1;-1;-1;5;1;5;0;7;5;5;0;7;8;9;7;6;5;5;4;6;1;2;4;3000;4;1;1;1;1;-1;6;6;-1;6;6;6;6;6;6;6;6;6;6;6;6;3;3;3;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;4;0;0;0;0;0;2;1;0;0;1;0;3;1;0;50;25;0;1;50;2;2;1;3;5;2600;300;0;25;0;2600;0;300;25;2900;2875;1150;718.75;1;1;1;1;89.66;3;75
2018;2088;10;10;269.03011121;3;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;2;-1;-1;300;2;6;-1;1;1;6;6;1;6;1;1;1;6;1;1;6;1;1;1;1;2;2;1;6;1;1;1;1;1;4;4;-9;4;4;-1;-1;-1;-1;-1;1;1;1;0;3;3;4;4;0;8;6;7;4;0;5;3;6;6;-1;2;1500;4;6;6;1;6;1;-1;1;-1;1;6;6;6;6;6;6;6;1;1;1;6;2;2;2;2;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;1;2;1;1;0;0;0;1;1;0;0;0;0;2;0;0;50;50;0;1;31;6;2;1;3;5;900;100;0;75;0;900;0;100;75;1000;925;513.89;308.33;2;2;0;1;90;2;66.67
2018;2089;10;10;32.372868217;4;1;-1;-1;-1;-1;-1;-1;-1;2;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;6;6;1;1;6;1;1;1;6;1;1;6;6;1;1;1;4;2;2;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;2;1;1;2;9;3;6;5;7;6;6;7;6;8;8;0;6;1;2;4;2000;4;1;1;1;1;-1;6;6;-1;1;6;6;6;6;1;6;6;6;6;6;6;3;3;3;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;4;0;0;0;0;0;3;0;0;0;0;0;3;1;0;75;0;0;6;62;2;2;1;3;7;2450;0;0;-6.67;0;2450;0;0;-6.67;2450;2456.67;982.67;614.17;1;1;1;1;100;2;50
2018;2090;10;10;136.51058864;4;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;1;6;6;6;1;1;250;-1;2;6;-1;1;6;1;6;1;6;1;1;1;6;1;1;6;1;1;1;1;4;3;2;1;2;1;1;1;1;1;1;1;1;3;4;4;4;4;-1;1;1;1;5;6;6;0;6;2;8;9;9;5;5;5;6;1;1;2;4;3000;4;1;1;1;1;6;-1;6;-1;6;6;6;6;6;6;6;6;1;6;6;6;4;4;3;4;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;1;6;1;0;0;4;0;1;0;0;0;3;0;0;0;0;1;3;0;0;100;0;0;1;53;2;2;1;3;5;3200;800;0;-253.33;0;3200;0;800;-253.33;4000;4253.33;1701.33;1063.33;1;1;1;1;80;3;75
2018;2091;10;10;32.372868217;5;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;1;6;1;6;6;1;1;1;1;6;1;6;6;1;1;1;5;5;2;6;1;1;1;1;1;4;4;4;4;4;-1;-1;-1;-1;-1;5;1;5;0;8;6;5;0;8;7;7;7;5;7;8;3;1;6;-1;4;-9;4;1;1;1;1;6;6;6;-1;6;6;6;6;6;6;6;6;6;6;6;6;3;-1;-1;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;0;0;5;0;0;0;1;0;3;0;2;0;0;0;3;2;2;60;0;40;1;50;2;2;1;5;10;2978.14;0;0;0;0;2978.14;0;0;0;2978.14;2978.14;992.71;595.63;1;1;1;1;100;3;60
2018;2092;10;10;108.46433289;1;1;-1;-1;-1;-1;-1;-1;-1;1;6;6;6;6;6;6;6;6;6;1;6;-1;-1;2;6;-1;1;6;6;6;6;6;1;1;1;6;6;6;6;6;6;6;6;-1;-1;-1;6;1;1;1;1;1;2;3;3;2;3;-1;-1;-1;-1;-1;1;1;1;7;7;7;6;0;5;7;6;6;6;7;9;5;2;6;-1;3;900;5;1;1;1;1;-1;-1;6;-1;6;-1;6;6;6;-1;6;6;6;6;6;6;3;3;3;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;-1;6;6;6;6;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;100;6;80;3;1;3;1;2;0;600;0;0;0;0;0;600;0;600;600;600;600;1;1;0;2;0;1;100
